asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\twoNodeExmp\configManual.json to output directory E:\tsch-new-manual\tsch-sim\results\2022-01-18_14-13-29\configManual.json[MAIN]
asn=91075	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=91075	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 76], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=91075	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=91075	id=1   	App	rx app packet seqnum=76 from=2 at cell [ts: 1, co: 1][NODE]
asn=91075	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=76 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=91075	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=91075	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=91261	id=3   	Node	scanning on channel=20...[NODE]
asn=91305	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=91305	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=91305	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=91362	id=3   	Node	scanning on channel=15...[NODE]
asn=91463	id=3   	Node	scanning on channel=26...[NODE]
asn=91665	id=3   	Node	scanning on channel=20...[NODE]
asn=91867	id=3   	Node	scanning on channel=26...[NODE]
asn=91950	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=91968	id=3   	Node	scanning on channel=20...[NODE]
asn=92069	id=3   	Node	scanning on channel=25...[NODE]
asn=92159	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=92170	id=3   	Node	scanning on channel=20...[NODE]
asn=92574	id=3   	Node	scanning on channel=15...[NODE]
asn=92675	id=3   	Node	scanning on channel=26...[NODE]
asn=92776	id=3   	Node	scanning on channel=15...[NODE]
asn=92829	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=92829	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=92829	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=92877	id=3   	Node	scanning on channel=25...[NODE]
asn=92978	id=3   	Node	scanning on channel=15...[NODE]
asn=92989	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=92989	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=92989	id=2   	App	generate a packet, seqnum=77 for=1 [PACKET_SOURCE]
asn=92989	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=92989	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=92989	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=92989	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=92989	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=92989	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 77], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=92989	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=92989	id=1   	App	rx app packet seqnum=77 from=2 at cell [ts: 1, co: 1][NODE]
asn=92989	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=77 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=92989	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=92989	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=93079	id=3   	Node	scanning on channel=25...[NODE]
asn=93180	id=3   	Node	scanning on channel=26...[NODE]
asn=93224	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=93224	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=93224	id=2   	App	generate a packet, seqnum=78 for=1 [PACKET_SOURCE]
asn=93224	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=93224	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=93224	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=93224	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=93224	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=93224	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 78], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=93224	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=93226	id=1   	App	rx app packet seqnum=78 from=2 at cell [ts: 1, co: 1][NODE]
asn=93226	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=78 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=93226	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=93226	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=93281	id=3   	Node	scanning on channel=15...[NODE]
asn=93382	id=3   	Node	scanning on channel=20...[NODE]
asn=93483	id=3   	Node	scanning on channel=15...[NODE]
asn=93786	id=3   	Node	scanning on channel=20...[NODE]
asn=93887	id=3   	Node	scanning on channel=26...[NODE]
asn=93958	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=93988	id=3   	Node	scanning on channel=25...[NODE]
asn=94190	id=3   	Node	scanning on channel=15...[NODE]
asn=94200	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=94200	id=3   	TSCH	joined/associated at 942 on receiving an EB packet from 1[NODE]
asn=94200	id=3   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=94200	id=3   	Node	update time source called [NODE]
asn=94200	id=3   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=94200	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=94200	id=3   	Node	Start method called from Manual Routing for 3
asn=94200	id=3   	Node	Route File Read successfully [ROUTING MANUAL]
asn=94200	id=3   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=94200	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=94200	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=94200	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=94826	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=94826	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=94826	id=2   	App	generate a packet, seqnum=79 for=1 [PACKET_SOURCE]
asn=94826	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=94826	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=94826	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=94826	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=94826	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=94826	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 79], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=94826	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=94828	id=1   	App	rx app packet seqnum=79 from=2 at cell [ts: 1, co: 1][NODE]
asn=94828	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=79 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=94828	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=94828	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=94895	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=94895	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=94895	id=3   	App	generate a packet, seqnum=52 for=1 [PACKET_SOURCE]
asn=94895	id=3   	App	dropping app packet seqnum=52 for=1: no route
asn=94895	id=3   	App	Number of packet drops: 52
asn=94895	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=95274	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=95274	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=95274	id=2   	App	generate a packet, seqnum=80 for=1 [PACKET_SOURCE]
asn=95274	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=95274	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=95274	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=95274	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=95274	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=95274	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 80], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=95274	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=95275	id=1   	App	rx app packet seqnum=80 from=2 at cell [ts: 1, co: 1][NODE]
asn=95275	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=80 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=95275	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=95275	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=95437	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=95437	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=95437	id=3   	App	generate a packet, seqnum=53 for=1 [PACKET_SOURCE]
asn=95437	id=3   	App	dropping app packet seqnum=53 for=1: no route
asn=95437	id=3   	App	Number of packet drops: 53
asn=95437	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=96001	id=-1  	Main	960 seconds, progress 80.00%[SIMULATOR]
asn=96001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=96001	id=-1  	Main	joined_routing/joined_tsch/total=3/3/3 [ROUTE]
asn=96001	id=-1  	TSCH	Periodic process called for [Node]
asn=96001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=96001	id=1   	TSCH	stats: {"idle_listen":63856,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":80,"tx_data":64,"tx_data_rx_ack":0}[NODE]
asn=96001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=96001	id=2   	TSCH	stats: {"idle_listen":55432,"channel_scan":12732,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":80}[NODE]
asn=96001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=96001	id=3   	TSCH	stats: {"idle_listen":20599,"channel_scan":34201,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=96003	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=96003	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=96003	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=96003	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=96178	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=96178	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=96178	id=3   	App	generate a packet, seqnum=54 for=1 [PACKET_SOURCE]
asn=96178	id=3   	App	dropping app packet seqnum=54 for=1: no route
asn=96178	id=3   	App	Number of packet drops: 54
asn=96178	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=96575	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=96575	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=96575	id=2   	App	generate a packet, seqnum=81 for=1 [PACKET_SOURCE]
asn=96575	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=96575	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=96575	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=96575	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=96575	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=96575	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 81], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=96575	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=96577	id=1   	App	rx app packet seqnum=81 from=2 at cell [ts: 1, co: 1][NODE]
asn=96577	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=81 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=96577	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=96577	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=97201	id=3   	Node	send keepalive packet to=1[NODE]
asn=97201	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=97201	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=97201	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=97201	id=3   	TSCH	Node: 3  length: 1 on packet ready
asn=97201	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: -1], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=97201	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=97238	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=97238	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=97238	id=2   	App	generate a packet, seqnum=82 for=1 [PACKET_SOURCE]
asn=97238	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=97238	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=97238	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=97238	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=97238	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=97238	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 82], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=97238	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=97240	id=1   	App	rx app packet seqnum=82 from=2 at cell [ts: 1, co: 1][NODE]
asn=97240	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=82 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=97240	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=97240	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=97536	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=97536	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=97536	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=97536	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=97978	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=97978	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=97978	id=3   	App	generate a packet, seqnum=55 for=1 [PACKET_SOURCE]
asn=97978	id=3   	App	dropping app packet seqnum=55 for=1: no route
asn=97978	id=3   	App	Number of packet drops: 55
asn=97978	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=98071	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=98071	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=98071	id=2   	App	generate a packet, seqnum=83 for=1 [PACKET_SOURCE]
asn=98071	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=98071	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=98071	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=98071	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=98071	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=98071	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 83], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=98071	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=98071	id=1   	App	rx app packet seqnum=83 from=2 at cell [ts: 1, co: 1][NODE]
asn=98071	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=83 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=98071	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=98071	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=98202	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=98202	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=98202	id=3   	App	generate a packet, seqnum=56 for=1 [PACKET_SOURCE]
asn=98202	id=3   	App	dropping app packet seqnum=56 for=1: no route
asn=98202	id=3   	App	Number of packet drops: 56
asn=98202	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=98757	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=98757	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=98757	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=98757	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=99061	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=99061	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=99061	id=3   	App	generate a packet, seqnum=57 for=1 [PACKET_SOURCE]
asn=99061	id=3   	App	dropping app packet seqnum=57 for=1: no route
asn=99061	id=3   	App	Number of packet drops: 57
asn=99061	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=100200	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=100200	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=100200	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=100200	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=100810	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=100810	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=100810	id=3   	App	generate a packet, seqnum=58 for=1 [PACKET_SOURCE]
asn=100810	id=3   	App	dropping app packet seqnum=58 for=1: no route
asn=100810	id=3   	App	Number of packet drops: 58
asn=100810	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=101685	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=101685	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=101685	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=101685	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=102001	id=-1  	Main	1020 seconds, progress 85.00%[SIMULATOR]
asn=102001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=102001	id=-1  	Main	joined_routing/joined_tsch/total=3/3/3 [ROUTE]
asn=102001	id=-1  	TSCH	Periodic process called for [Node]
asn=102001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=102001	id=1   	TSCH	stats: {"idle_listen":67848,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":83,"tx_data":69,"tx_data_rx_ack":0}[NODE]
asn=102001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=102001	id=2   	TSCH	stats: {"idle_listen":59429,"channel_scan":12732,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":83}[NODE]
asn=102001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=102001	id=3   	TSCH	stats: {"idle_listen":22599,"channel_scan":34201,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=102025	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=102025	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=102025	id=3   	App	generate a packet, seqnum=59 for=1 [PACKET_SOURCE]
asn=102025	id=3   	App	dropping app packet seqnum=59 for=1: no route
asn=102025	id=3   	App	Number of packet drops: 59
asn=102025	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=102529	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=102529	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=102529	id=3   	App	generate a packet, seqnum=60 for=1 [PACKET_SOURCE]
asn=102529	id=3   	App	dropping app packet seqnum=60 for=1: no route
asn=102529	id=3   	App	Number of packet drops: 60
asn=102529	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=103044	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=103044	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=103044	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=103044	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=103202	id=3   	Node	send keepalive packet to=1[NODE]
asn=103202	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=103202	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=103202	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=103202	id=3   	TSCH	Node: 3  length: 1 on packet ready
asn=103202	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: -1], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=103202	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=103431	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=103431	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=103431	id=3   	App	generate a packet, seqnum=61 for=1 [PACKET_SOURCE]
asn=103431	id=3   	App	dropping app packet seqnum=61 for=1: no route
asn=103431	id=3   	App	Number of packet drops: 61
asn=103431	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=103841	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=103841	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=103841	id=2   	App	generate a packet, seqnum=84 for=1 [PACKET_SOURCE]
asn=103841	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=103841	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=103841	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=103841	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=103841	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=103841	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 84], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=103841	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=103843	id=1   	App	rx app packet seqnum=84 from=2 at cell [ts: 1, co: 1][NODE]
asn=103843	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=84 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=103843	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=103843	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=104411	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=104411	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=104411	id=3   	App	generate a packet, seqnum=62 for=1 [PACKET_SOURCE]
asn=104411	id=3   	App	dropping app packet seqnum=62 for=1: no route
asn=104411	id=3   	App	Number of packet drops: 62
asn=104411	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=104454	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=104454	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=104454	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=104454	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=104974	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=104974	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=104974	id=2   	App	generate a packet, seqnum=85 for=1 [PACKET_SOURCE]
asn=104974	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=104974	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=104974	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=104974	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=104974	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=104974	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 85], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=104974	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=104974	id=1   	App	rx app packet seqnum=85 from=2 at cell [ts: 1, co: 1][NODE]
asn=104974	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=85 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=104974	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=104974	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=105561	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=105561	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=105561	id=3   	App	generate a packet, seqnum=63 for=1 [PACKET_SOURCE]
asn=105561	id=3   	App	dropping app packet seqnum=63 for=1: no route
asn=105561	id=3   	App	Number of packet drops: 63
asn=105561	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=105783	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=105783	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=105783	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=105783	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=105844	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=105844	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=105844	id=2   	App	generate a packet, seqnum=86 for=1 [PACKET_SOURCE]
asn=105844	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=105844	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=105844	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=105844	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=105844	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=105844	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 86], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=105844	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=105844	id=1   	App	rx app packet seqnum=86 from=2 at cell [ts: 1, co: 1][NODE]
asn=105844	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=86 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=105844	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=105844	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=106201	id=3   	Node	warning: leaving network, did not resynchronize with the time source for seconds=120[NODE]
